session_id,customer_id,session_date,traffic_source,pages_viewed,session_duration_sec,converted
11752,9051,2023-01-11,Email,5,40,0
11753,8890,2023-05-09,Paid,3,59,0
11754,2855,2024-10-07,Email,6,1448,0
11755,4795,2024-07-20,Organic,1,262,0
11756,4320,2024-01-18,Paid,5,116,0
11757,11609,2024-04-10,Social,4,314,0
11758,6606,2023-04-28,Social,8,356,0
11759,10535,2023-01-23,Paid,3,18,1
11760,9933,2023-12-24,Email,4,165,0
11761,6362,2023-03-18,Paid,3,3,0
11762,2964,2023-02-04,Paid,4,947,0
11763,5837,2024-06-10,Organic,4,74,0
11764,176,2024-02-24,Email,5,148,0
11765,8468,2024-01-31,Social,3,39,0
11766,11335,2023-02-03,Paid,6,379,0
11767,9057,2023-12-27,Paid,3,30,0
11768,11574,2023-03-29,Paid,5,274,1
11769,4145,2023-12-31,Email,8,397,0
11770,6966,2023-07-02,Paid,4,445,0
11771,5474,2024-11-17,Organic,5,124,0
11772,3285,2024-08-20,Email,3,290,0
11773,10649,2023-12-24,Organic,1,53,0
11774,3457,2023-07-18,Social,5,47,0
11775,8440,2024-10-09,Organic,1,166,0
11776,5674,2024-01-21,Email,7,768,0
11777,296,2024-05-22,Social,2,317,0
11778,7625,2023-06-15,Paid,5,664,0
11779,8286,2023-10-08,Email,6,80,0
11780,3176,2023-05-03,Email,2,630,0
11781,7187,2024-07-06,Email,6,68,0
11782,8895,2023-09-28,Email,5,29,0
11783,11615,2024-09-16,Email,3,441,0
11784,4481,2024-07-26,Social,4,181,0
11785,2354,2024-10-22,Organic,7,39,0
11786,8972,2024-09-29,Organic,2,401,0
11787,5396,2024-03-13,Paid,4,160,0
11788,8063,2023-04-29,Organic,3,29,0
11789,6050,2024-04-18,Social,4,400,0
11790,7355,2023-02-23,Social,4,91,0
11791,11212,2023-09-26,Paid,4,36,0
11792,6635,2023-09-13,Email,8,22,0
11793,6588,2024-10-10,Email,7,626,0
11794,8190,2024-04-03,Organic,3,89,0
11795,8143,2024-07-19,Social,4,208,0
11796,6172,2024-05-25,Social,2,530,0
11797,3569,2023-08-23,Social,8,460,0
11798,9344,2023-02-24,Paid,5,107,0
11799,318,2023-12-24,Social,5,48,0
11800,5233,2024-07-27,Organic,2,24,1
11801,1933,2024-06-29,Paid,7,382,0
11802,3903,2023-01-27,Organic,3,200,0
11803,6975,2023-10-11,Social,6,49,0
11804,5410,2024-10-09,Paid,4,54,0
11805,1259,2024-04-03,Social,8,94,0
11806,5344,2024-04-16,Social,3,331,0
11807,3869,2024-04-06,Paid,5,244,0
11808,5459,2024-04-13,Social,4,836,0
11809,11694,2024-11-06,Paid,3,136,0
11810,4694,2024-01-27,Organic,8,492,0
11811,483,2023-09-22,Organic,2,242,0
11812,6128,2024-06-03,Organic,9,60,0
11813,11427,2023-03-02,Paid,4,147,0
11814,2695,2023-10-12,Email,3,10,0
11815,1755,2023-12-16,Organic,7,54,0
11816,394,2024-05-16,Paid,2,268,0
11817,3500,2023-06-02,Email,9,39,0
11818,9308,2023-09-18,Social,6,530,0
11819,5739,2023-10-23,Social,6,421,0
11820,4131,2023-11-14,Paid,5,112,0
11821,9950,2023-05-24,Email,6,155,0
11822,4506,2024-02-22,Email,6,10,0
11823,9629,2024-11-06,Email,8,78,0
11824,1915,2024-05-18,Paid,5,238,0
11825,5450,2023-10-01,Paid,5,28,0
11826,3410,2023-09-08,Email,3,105,0
11827,10202,2023-06-10,Paid,4,7,0
11828,234,2024-09-25,Email,5,133,1
11829,678,2023-10-05,Organic,4,323,0
11830,3720,2023-12-11,Social,7,747,0
11831,8672,2023-08-24,Organic,4,279,0
11832,6529,2024-10-02,Email,6,198,0
11833,11222,2024-04-17,Social,7,19,0
11834,832,2023-04-18,Social,4,435,0
11835,704,2024-09-28,Organic,6,448,0
11836,1666,2024-10-14,Paid,5,182,0
11837,11403,2023-09-24,Social,7,1219,0
11838,5870,2023-02-25,Paid,7,102,0
11839,11515,2024-05-18,Organic,3,124,0
11840,5244,2023-03-13,Email,7,211,0
11841,7962,2023-04-13,Organic,6,416,0
11842,6024,2024-11-10,Email,7,98,0
11843,8392,2024-04-24,Organic,2,28,0
11844,4912,2023-10-28,Paid,9,439,0
11845,9350,2023-01-12,Email,6,80,0
11846,2166,2023-10-25,Social,1,346,0
11847,7682,2024-09-09,Organic,6,12,0
11848,7480,2023-07-27,Email,6,58,0
11849,383,2024-09-19,Social,3,303,0
11850,8015,2023-08-30,Email,5,56,0
11851,5418,2023-06-19,Social,4,711,1
11852,1583,2023-01-09,Email,12,299,0
11853,1446,2023-04-28,Email,3,107,0
11854,3750,2023-04-02,Email,4,103,0
11855,9472,2023-12-22,Social,5,640,0
11856,1868,2024-01-26,Email,6,1034,0
11857,1028,2024-10-13,Email,3,222,0
11858,1995,2023-02-24,Organic,6,3,0
11859,5679,2024-11-29,Organic,4,258,0
11860,7867,2023-04-28,Social,3,97,0
11861,3760,2023-09-16,Organic,3,197,0
11862,5598,2023-08-03,Organic,4,284,0
11863,3068,2023-05-18,Email,5,388,0
11864,7265,2023-06-14,Social,4,114,0
11865,5941,2023-03-06,Social,7,181,0
11866,3679,2024-06-15,Organic,6,478,0
11867,8793,2024-11-16,Organic,5,1044,0
11868,2913,2023-05-28,Paid,5,39,0
11869,871,2023-09-30,Social,5,337,0
11870,130,2024-02-16,Social,7,30,0
11871,6356,2024-07-25,Organic,9,24,0
11872,6563,2024-02-22,Paid,4,141,0
11873,8265,2023-02-25,Email,8,8,0
11874,11725,2023-11-17,Paid,1,18,0
11875,5371,2024-09-24,Email,6,36,0
11876,5795,2024-05-24,Email,10,583,0
11877,9671,2024-02-23,Paid,4,325,0
11878,9647,2024-10-15,Paid,4,204,0
11879,1250,2023-04-06,Email,11,433,0
11880,9712,2023-10-27,Paid,7,231,0
11881,4314,2023-07-07,Paid,4,449,0
11882,9300,2023-01-29,Social,4,81,0
11883,3047,2024-02-04,Social,5,86,0
11884,3962,2024-07-11,Email,4,174,0
11885,3385,2023-06-29,Email,4,101,0
11886,8094,2023-12-26,Social,4,116,0
11887,5639,2024-01-12,Social,4,640,0
11888,7098,2023-06-03,Social,5,232,0
11889,9864,2023-11-14,Paid,4,465,0
11890,5293,2024-09-25,Email,7,229,0
11891,8450,2023-04-18,Email,1,81,0
11892,2663,2023-06-29,Email,4,491,0
11893,4547,2023-10-03,Paid,7,22,0
11894,6940,2023-04-11,Paid,5,0,0
11895,7178,2024-08-09,Organic,3,298,0
11896,6700,2023-04-03,Paid,3,243,0
11897,11633,2024-04-11,Organic,4,1176,0
11898,11062,2023-04-26,Paid,3,147,0
11899,1763,2023-03-26,Paid,9,240,0
11900,4182,2023-06-04,Organic,8,502,0
11901,7686,2023-12-22,Paid,5,237,0
11902,10047,2024-05-09,Paid,6,0,0
11903,9417,2023-07-17,Social,6,410,0
11904,5604,2024-11-15,Email,7,160,0
11905,2668,2024-03-05,Paid,6,76,0
11906,7338,2023-01-03,Email,6,84,0
11907,2188,2024-06-29,Social,8,92,0
11908,10955,2023-06-09,Paid,5,113,1
11909,11377,2024-04-05,Email,5,151,0
11910,2783,2023-01-24,Paid,6,85,0
11911,6082,2023-03-30,Paid,6,352,0
11912,3097,2023-12-15,Email,8,229,0
11913,3764,2024-06-02,Paid,5,649,0
11914,1689,2024-02-20,Email,10,273,0
11915,7166,2024-05-08,Email,5,141,0
11916,6877,2024-07-20,Social,8,399,0
11917,657,2023-07-31,Paid,11,638,0
11918,3770,2023-10-15,Email,6,479,0
11919,11115,2024-11-08,Social,5,32,0
11920,1699,2023-04-06,Organic,7,244,0
11921,8558,2023-01-09,Paid,5,218,0
11922,10455,2023-05-02,Organic,6,418,0
11923,1016,2024-04-24,Email,8,853,1
11924,2820,2024-11-03,Email,4,117,0
11925,6541,2023-02-16,Organic,6,126,0
11926,5703,2023-08-13,Social,1,42,0
11927,4457,2023-12-04,Email,6,115,0
11928,6047,2024-08-08,Paid,9,238,0
11929,9686,2023-10-23,Paid,4,149,0
11930,11379,2024-05-15,Email,4,94,0
11931,6078,2024-04-17,Email,4,44,0
11932,7591,2023-05-17,Organic,9,216,0
11933,7373,2023-05-30,Email,5,471,0
11934,9204,2023-07-12,Paid,9,208,0
11935,5247,2024-11-20,Email,4,28,0
11936,9797,2024-11-23,Paid,4,873,0
11937,10407,2024-08-29,Social,4,4,0
11938,3598,2024-07-22,Paid,3,39,0
11939,7868,2024-10-14,Email,6,214,0
11940,29,2023-11-08,Paid,8,110,0
11941,9128,2023-08-06,Social,8,196,0
11942,10361,2024-05-10,Paid,8,1271,0
11943,3938,2024-04-06,Email,8,103,0
11944,10061,2024-04-08,Organic,7,619,0
11945,3460,2024-11-23,Social,7,68,0
11946,11012,2024-05-05,Organic,9,80,0
11947,1576,2024-01-13,Email,3,107,1
11948,10698,2024-04-13,Social,5,56,0
11949,10824,2024-05-01,Organic,4,421,0
11950,247,2023-10-19,Paid,2,805,0
11951,7020,2023-05-15,Paid,3,105,0
11952,8148,2023-06-01,Paid,4,151,0
11953,7826,2024-10-06,Social,5,96,1
11954,1601,2024-01-28,Organic,5,39,0
11955,7492,2023-05-11,Social,2,232,1
11956,10789,2023-11-01,Organic,4,448,0
11957,6640,2024-03-18,Organic,3,90,0
11958,5334,2024-05-28,Email,5,75,0
11959,8381,2023-01-16,Email,3,112,0
11960,6228,2023-07-06,Social,9,228,0
11961,5216,2024-10-05,Email,4,25,0
11962,7616,2023-10-19,Paid,2,316,0
11963,7052,2023-11-19,Email,5,257,0
11964,1842,2023-12-07,Organic,1,43,0
11965,6058,2023-04-02,Organic,3,232,0
11966,9550,2023-09-25,Social,5,156,0
11967,8259,2023-10-03,Email,3,218,0
11968,5561,2024-05-14,Organic,3,121,0
11969,9375,2024-01-30,Paid,5,230,0
11970,8637,2024-08-21,Email,4,1171,0
11971,3650,2024-03-12,Social,7,41,0
11972,5378,2023-12-28,Organic,6,439,0
11973,6229,2023-07-16,Paid,6,563,0
11974,7314,2024-10-15,Organic,4,93,1
11975,9452,2023-09-08,Social,1,204,0
11976,123,2024-04-04,Social,6,685,0
11977,9530,2024-07-14,Social,8,113,0
11978,4173,2024-05-20,Organic,8,17,0
11979,6709,2023-08-17,Email,5,43,0
11980,9197,2023-01-16,Organic,6,602,1
11981,5560,2024-08-31,Paid,1,246,0
11982,472,2024-03-02,Email,2,328,0
11983,3861,2023-02-03,Social,3,454,0
11984,3335,2024-09-07,Paid,5,498,1
11985,4060,2023-06-06,Organic,10,398,1
11986,10747,2023-10-26,Paid,6,349,0
11987,8428,2024-10-03,Paid,5,82,0
11988,8201,2024-04-29,Organic,10,55,0
11989,1832,2023-07-02,Email,9,64,0
11990,8984,2024-04-06,Social,8,9,0
11991,4700,2023-11-29,Email,4,16,0
11992,3338,2024-06-24,Social,9,61,0
11993,4048,2024-04-05,Email,6,66,1
11994,2860,2023-06-13,Paid,2,292,0
11995,1330,2023-08-30,Paid,1,27,0
11996,2906,2023-08-11,Organic,5,63,0
11997,3875,2024-07-04,Email,5,186,0
11998,10649,2024-01-22,Social,3,684,0
11999,7159,2023-06-09,Organic,5,423,0
12000,10349,2024-03-19,Organic,8,53,0
12001,7125,2023-12-31,Email,6,54,0
12002,5967,2023-11-06,Paid,6,276,1
12003,3885,2024-07-14,Organic,3,1950,0
12004,3376,2024-01-31,Email,5,275,0
12005,709,2024-06-17,Organic,11,141,1
12006,1553,2024-10-15,Paid,7,60,0
12007,2209,2024-07-21,Organic,4,703,0
12008,4222,2023-06-12,Social,6,18,0
12009,960,2023-07-06,Social,4,617,0
12010,5239,2024-08-09,Organic,3,458,1
12011,11475,2024-10-03,Social,6,131,0
12012,8097,2023-09-19,Social,7,229,0
12013,3426,2023-06-30,Paid,4,21,1
12014,6054,2024-11-05,Paid,7,87,0
12015,11273,2023-02-12,Email,1,559,0
12016,2709,2023-05-26,Organic,8,181,0
12017,6498,2024-02-23,Email,5,181,0
12018,7746,2023-12-20,Social,0,398,0
12019,2122,2024-05-16,Email,7,29,0
12020,1149,2024-04-09,Paid,2,179,0
12021,8929,2024-05-16,Social,4,16,0
12022,10513,2023-07-17,Email,6,5,0
12023,1978,2024-10-29,Organic,6,237,0
12024,8790,2023-08-18,Email,8,2095,0
12025,1021,2023-09-18,Social,6,484,0
12026,2054,2023-09-11,Email,3,530,0
12027,38,2023-10-18,Organic,6,157,0
12028,3777,2024-11-14,Organic,2,256,0
12029,11120,2023-01-16,Organic,2,419,0
12030,12000,2024-09-24,Organic,2,231,0
12031,1720,2023-05-05,Social,5,427,1
12032,6866,2023-05-05,Organic,4,106,0
12033,9335,2023-06-21,Organic,2,432,0
12034,8701,2023-01-06,Paid,7,1724,0
12035,4479,2024-02-02,Paid,9,66,0
12036,3319,2023-01-13,Email,2,24,0
12037,8500,2024-03-10,Organic,3,501,0
12038,123,2023-07-01,Organic,4,609,0
12039,9626,2024-07-20,Paid,10,217,0
12040,2344,2024-05-05,Paid,5,309,0
12041,5856,2024-07-18,Social,6,253,0
12042,9384,2024-03-02,Social,6,357,0
12043,5507,2023-05-16,Organic,4,418,1
12044,8384,2023-04-30,Organic,4,70,1
12045,9050,2023-06-20,Email,1,679,0
12046,7660,2023-11-01,Email,4,192,0
12047,4045,2024-03-30,Email,1,376,0
12048,6689,2024-03-23,Social,8,181,0
12049,9314,2024-02-19,Social,9,297,0
12050,10805,2023-06-17,Social,3,554,0
12051,10821,2024-04-07,Organic,4,401,0
12052,2085,2023-01-24,Email,4,128,0
12053,1366,2024-07-03,Organic,2,47,0
12054,9556,2023-07-14,Paid,6,240,0
12055,3016,2024-05-09,Email,5,33,0
12056,6875,2023-02-02,Email,4,51,0
12057,3664,2024-10-15,Email,5,808,0
12058,9212,2024-01-14,Organic,10,17,0
12059,1140,2024-09-18,Social,6,635,1
12060,11246,2023-07-27,Email,7,385,0
12061,1974,2023-12-23,Social,4,87,0
12062,6605,2023-07-25,Email,6,343,0
12063,8011,2023-02-01,Organic,10,489,0
12064,9053,2023-04-14,Social,2,531,0
12065,7927,2024-09-07,Organic,5,127,0
12066,4795,2024-04-17,Organic,8,147,0
12067,2792,2024-09-18,Paid,7,129,0
12068,2432,2023-07-06,Email,3,408,0
12069,7794,2023-06-07,Social,2,229,0
12070,4808,2024-05-17,Organic,6,699,0
12071,699,2024-05-30,Email,3,2,0
12072,5685,2024-01-02,Social,11,103,1
12073,10789,2024-02-05,Paid,6,249,0
12074,5195,2023-06-29,Paid,6,233,0
12075,7552,2023-08-20,Organic,3,17,0
12076,4581,2023-06-20,Social,3,92,0
12077,10274,2023-04-17,Email,3,176,0
12078,9056,2023-02-06,Paid,7,303,0
12079,11047,2023-12-26,Organic,10,23,0
12080,934,2024-04-19,Organic,5,5,0
12081,556,2023-12-19,Organic,6,1,0
12082,9381,2024-09-11,Email,6,220,0
12083,11650,2024-11-11,Organic,5,155,0
12084,870,2023-12-26,Email,5,547,0
12085,9607,2024-09-27,Email,10,417,0
12086,6289,2023-01-10,Paid,5,190,1
12087,2524,2023-02-08,Email,6,90,0
12088,3317,2024-09-05,Paid,5,38,0
12089,9832,2024-06-23,Social,3,582,0
12090,7758,2023-07-27,Social,4,249,0
12091,4950,2024-07-24,Social,4,826,0
12092,10050,2023-12-01,Email,2,387,0
12093,1908,2024-04-27,Email,6,394,0
12094,9862,2023-05-18,Social,4,675,0
12095,1783,2023-09-21,Paid,6,81,0
12096,713,2024-11-13,Email,3,401,0
12097,2750,2024-08-11,Email,6,243,0
12098,7851,2024-03-17,Email,8,263,0
12099,6736,2024-05-24,Paid,10,124,1
12100,4786,2023-08-09,Social,2,299,0
12101,5285,2024-03-11,Email,8,196,1
12102,2284,2024-11-16,Social,6,174,0
12103,550,2024-08-23,Organic,2,799,0
12104,2783,2023-05-19,Email,3,349,0
12105,9366,2023-06-09,Social,6,276,0
12106,10302,2023-03-31,Organic,7,232,0
12107,2393,2023-01-17,Paid,4,22,0
12108,8442,2023-04-28,Paid,7,771,0
12109,707,2024-04-22,Paid,3,154,0
12110,7246,2024-01-15,Paid,5,15,0
12111,10960,2023-09-09,Email,7,188,0
12112,9465,2023-02-17,Paid,3,49,0
12113,11357,2023-05-18,Social,5,157,1
12114,1210,2023-07-30,Social,8,20000,0
12115,847,2024-06-30,Email,2,44,0
12116,887,2024-06-24,Organic,4,349,1
12117,8919,2023-09-16,Paid,3,24,0
12118,10621,2024-02-07,Email,3,914,1
12119,4733,2023-03-29,Social,4,405,0
12120,8783,2023-04-26,Organic,7,950,0
12121,9932,2024-10-18,Paid,4,256,1
12122,4088,2023-12-28,Organic,4,296,0
12123,8514,2024-09-01,Organic,1,97,0
12124,2869,2024-07-19,Social,7,178,0
12125,6147,2023-04-23,Email,7,198,0
12126,8933,2024-01-27,Organic,9,208,0
12127,3010,2024-11-11,Paid,6,140,0
12128,2231,2023-02-21,Social,6,354,0
12129,3717,2023-04-23,Email,4,59,0
12130,3028,2024-07-17,Paid,2,309,0
12131,6662,2024-01-10,Paid,3,6,0
12132,8977,2024-04-13,Email,4,160,0
12133,962,2023-04-10,Email,7,42,0
12134,3157,2024-06-03,Organic,5,351,0
12135,6264,2023-10-18,Paid,6,159,0
12136,5513,2023-02-01,Social,2,327,0
12137,5343,2023-07-18,Organic,2,238,1
12138,6247,2023-09-22,Social,5,118,0
12139,8335,2024-06-03,Social,2,43,0
12140,539,2024-11-28,Organic,3,221,0
12141,3194,2023-03-01,Organic,2,194,0
12142,8488,2023-04-19,Organic,8,830,0
12143,1787,2023-06-23,Organic,5,851,0
12144,7086,2024-01-03,Social,3,173,0
12145,8762,2023-07-11,Email,8,171,0
12146,8817,2023-06-19,Social,4,440,0
12147,697,2023-12-16,Paid,7,17,0
12148,1002,2023-01-16,Social,3,185,0
12149,1480,2024-05-22,Social,11,104,0
12150,11600,2023-08-26,Paid,4,99,0
12151,1127,2024-02-15,Paid,8,303,0
12152,3280,2023-07-23,Paid,6,627,1
12153,8523,2023-11-10,Email,9,157,0
12154,4953,2024-02-27,Paid,8,93,0
12155,6870,2023-04-09,Organic,5,727,0
12156,10788,2024-02-16,Organic,5,99,1
12157,5882,2024-09-05,Paid,4,89,0
12158,3400,2023-03-22,Organic,7,949,0
12159,8033,2023-02-18,Organic,5,96,0
12160,4097,2024-01-31,Organic,3,447,0
12161,7659,2024-01-08,Organic,6,156,0
12162,10591,2023-05-23,Social,6,92,0
12163,10189,2024-07-04,Paid,4,852,0
12164,4177,2023-06-16,Organic,7,55,0
12165,3862,2023-12-20,Email,7,304,1
12166,5242,2024-08-12,Paid,6,172,0
12167,8589,2023-10-04,Organic,5,247,0
12168,5703,2024-10-19,Paid,1,278,0
12169,9017,2024-07-26,Paid,1,258,0
12170,3178,2024-01-01,Email,6,1172,0
12171,10067,2024-05-16,Organic,4,369,0
12172,4407,2023-12-17,Paid,8,112,1
12173,7157,2024-05-13,Paid,8,1482,0
12174,1825,2023-05-04,Social,4,59,0
12175,11704,2023-05-01,Organic,4,365,0
12176,9528,2024-03-01,Email,6,256,0
12177,6174,2024-11-01,Email,4,1249,0
12178,3882,2024-07-07,Paid,5,45,0
12179,5657,2024-06-22,Paid,4,349,0
12180,9877,2023-01-12,Social,2,358,0
12181,7362,2023-08-22,Paid,6,252,0
12182,10928,2024-03-22,Social,3,77,0
12183,11701,2023-08-05,Social,5,121,0
12184,10763,2023-12-26,Email,6,95,0
12185,5472,2023-11-01,Organic,6,728,0
12186,1294,2023-10-12,Email,3,372,0
12187,6962,2023-06-08,Email,7,309,0
12188,8397,2023-03-08,Paid,5,813,0
12189,5958,2024-09-20,Social,4,221,0
12190,10909,2024-04-10,Social,2,193,0
12191,4459,2024-04-21,Paid,11,331,0
12192,3071,2023-01-04,Paid,3,44,0
12193,458,2023-04-23,Email,5,393,0
12194,11008,2024-04-13,Email,2,161,0
12195,6980,2023-04-15,Paid,8,42,0
12196,6211,2023-09-16,Email,5,139,0
12197,6688,2024-11-01,Email,2,569,0
12198,3635,2023-04-13,Email,7,254,0
12199,742,2023-09-16,Organic,6,53,0
12200,6165,2024-05-02,Paid,4,63,0
12201,2456,2024-03-03,Paid,5,95,1
12202,10072,2023-02-24,Organic,3,54,0
12203,1410,2024-02-04,Email,5,28,0
12204,4437,2024-05-25,Social,2,178,0
12205,9284,2023-05-31,Organic,5,95,0
12206,9035,2024-10-02,Paid,4,296,0
12207,3589,2024-08-24,Paid,4,27,0
12208,379,2023-07-18,Social,7,120,0
12209,5230,2024-05-31,Social,8,312,0
12210,9578,2024-08-15,Organic,8,79,0
12211,9225,2023-06-05,Paid,8,69,0
12212,1107,2023-11-28,Organic,5,87,0
12213,2924,2023-12-16,Paid,4,121,1
12214,6668,2023-06-07,Social,8,182,0
12215,9322,2024-08-18,Social,4,34,0
12216,11918,2023-11-20,Email,6,313,0
12217,288,2024-07-15,Social,3,707,0
12218,7208,2024-01-18,Email,5,410,0
12219,11826,2024-09-24,Paid,4,369,0
12220,4858,2023-12-22,Email,3,295,0
12221,4351,2024-10-28,Email,4,115,0
12222,4910,2023-02-06,Paid,5,109,0
12223,6808,2024-09-19,Email,3,935,0
12224,5280,2024-08-30,Paid,3,330,0
12225,136,2024-01-23,Social,2,1120,0
12226,9697,2023-12-24,Organic,2,468,0
12227,369,2023-03-17,Social,7,798,0
12228,2379,2023-10-09,Organic,6,33,0
12229,778,2024-08-07,Email,1,175,1
12230,11013,2024-10-19,Paid,4,223,1
12231,1342,2024-11-28,Email,2,51,0
12232,6728,2024-04-13,Social,4,890,0
12233,6078,2023-07-25,Organic,6,440,0
12234,3394,2024-02-29,Paid,2,60,0
12235,6946,2023-06-27,Email,3,368,0
12236,4921,2023-09-11,Paid,9,369,0
12237,5685,2023-11-17,Organic,4,226,0
12238,984,2024-01-07,Paid,4,101,0
12239,7098,2024-10-01,Organic,7,20,0
12240,9426,2024-05-19,Email,13,203,0
12241,3820,2024-06-08,Paid,6,120,0
12242,956,2024-11-11,Organic,4,80,0
12243,437,2023-06-12,Paid,4,98,0
12244,1165,2024-06-19,Paid,4,246,0
12245,11734,2024-05-07,Email,9,183,0
12246,7026,2023-02-11,Email,0,599,0
12247,4200,2023-05-10,Social,5,334,0
12248,957,2024-02-11,Social,4,4,0
12249,1435,2024-07-10,Social,2,7,0
12250,11347,2023-11-05,Social,6,277,0
12251,4488,2023-09-17,Organic,2,21,0
12252,7533,2024-03-23,Email,1,201,0
12253,3294,2024-07-09,Paid,6,98,0
12254,9849,2023-01-27,Organic,3,0,0
12255,1886,2024-11-23,Email,5,24,0
12256,9025,2023-11-08,Social,8,105,0
12257,9473,2023-12-05,Paid,9,868,1
12258,8784,2023-02-06,Social,6,616,0
12259,700,2024-03-18,Paid,8,87,0
12260,10909,2024-07-14,Paid,8,29,0
12261,6374,2024-07-19,Paid,2,706,0
12262,10965,2024-03-19,Organic,7,4,1
12263,8840,2023-03-28,Paid,5,612,0
12264,8118,2024-06-09,Email,2,15,1
12265,2739,2024-02-20,Paid,5,741,0
12266,10660,2024-05-09,Organic,3,61,0
12267,5513,2024-01-21,Email,6,386,0
12268,6684,2024-11-18,Organic,5,72,0
12269,2738,2024-01-25,Email,2,35,0
12270,8597,2024-06-07,Paid,2,150,0
12271,10844,2023-06-02,Organic,6,175,1
12272,10504,2024-10-21,Social,5,292,0
12273,1181,2023-05-21,Email,5,980,0
12274,7657,2024-08-20,Email,2,133,0
12275,5070,2023-04-13,Email,7,42,0
12276,7146,2024-02-23,Email,10,211,1
12277,10620,2024-05-30,Social,8,110,0
12278,3967,2023-02-04,Email,4,277,0
12279,4389,2024-11-09,Organic,3,219,0
12280,4848,2024-05-07,Organic,6,129,0
12281,3805,2023-11-07,Paid,8,68,0
12282,10123,2023-09-30,Paid,3,104,0
12283,8779,2024-08-31,Paid,5,214,0
12284,8881,2024-01-03,Organic,8,284,0
12285,7791,2024-08-29,Social,7,17,0
12286,9122,2023-06-13,Organic,3,48,0
12287,1773,2023-08-06,Paid,3,122,1
12288,11051,2023-09-02,Paid,2,630,0
12289,4384,2024-01-30,Social,3,31,0
12290,10745,2023-02-01,Organic,7,192,0
12291,423,2024-03-29,Organic,5,182,0
12292,11116,2023-11-07,Social,5,452,0
12293,1731,2023-11-03,Organic,7,944,0
12294,4682,2023-11-27,Social,2,353,0
12295,5995,2024-08-21,Email,3,233,0
12296,6905,2024-02-09,Social,6,324,0
12297,4501,2023-01-09,Paid,7,714,0
12298,9740,2023-05-08,Organic,1,110,0
12299,5030,2023-12-25,Organic,3,357,0
12300,10621,2023-12-22,Email,3,57,0
12301,7205,2023-09-04,Organic,6,46,0
12302,2330,2024-09-20,Organic,4,215,1
12303,2557,2023-11-17,Email,5,404,0
12304,6886,2023-05-16,Paid,4,89,0
12305,4512,2023-05-26,Paid,1,122,0
12306,5061,2023-08-06,Organic,4,503,0
12307,2739,2024-03-29,Organic,6,328,0
12308,3797,2023-09-20,Email,1,107,0
12309,6724,2023-05-04,Social,7,7,0
12310,1119,2024-11-16,Social,6,190,0
12311,3209,2023-07-21,Paid,6,216,0
12312,11868,2023-04-18,Email,6,438,0
12313,9097,2023-04-09,Email,9,84,0
12314,3202,2023-05-01,Paid,4,137,0
12315,2140,2024-03-26,Email,6,16,0
12316,10168,2023-09-01,Organic,6,21,1
12317,10794,2024-10-15,Paid,9,48,0
12318,9178,2024-08-28,Social,4,150,0
12319,2956,2023-09-23,Social,4,170,1
12320,683,2024-11-29,Social,8,68,0
12321,3289,2023-01-06,Email,6,62,0
12322,2861,2024-07-26,Email,7,0,0
12323,9624,2024-09-02,Social,2,43,0
12324,4386,2023-05-04,Paid,4,27,0
12325,1250,2023-04-01,Social,2,148,0
12326,5918,2024-03-06,Paid,4,151,0
12327,5850,2023-04-28,Paid,7,123,1
12328,5800,2024-07-17,Organic,6,245,0
12329,3662,2023-01-02,Organic,7,20000,0
12330,3525,2024-05-01,Organic,9,539,0
12331,3410,2024-04-19,Social,8,150,0
12332,2648,2023-04-24,Paid,2,204,0
12333,9018,2024-03-03,Paid,7,205,0
12334,7980,2023-10-20,Social,2,444,0
12335,3320,2023-06-19,Paid,3,114,0
12336,9936,2024-10-09,Paid,5,975,0
12337,11923,2023-07-20,Email,8,381,0
12338,10169,2024-11-17,Organic,3,36,0
12339,9033,2024-06-25,Organic,4,254,0
12340,4855,2024-05-24,Organic,9,452,0
12341,6953,2024-03-16,Email,8,18,0
12342,1133,2023-11-24,Social,7,186,0
12343,10365,2024-02-23,Paid,8,143,0
12344,6043,2023-06-13,Social,3,85,0
12345,8896,2024-05-06,Organic,9,561,0
12346,127,2023-05-04,Social,5,22,0
12347,5042,2024-06-24,Social,6,998,0
12348,6014,2023-12-03,Paid,8,709,0
12349,1622,2024-05-29,Paid,6,38,0
12350,10780,2024-06-27,Social,7,30,0
12351,3538,2024-04-21,Paid,7,113,0
12352,7832,2023-04-12,Organic,3,39,0
12353,3037,2023-08-17,Social,6,370,0
12354,7564,2023-11-28,Organic,8,625,0
12355,11982,2024-03-01,Social,5,633,0
12356,2826,2024-04-10,Email,4,299,0
12357,11356,2023-06-07,Paid,5,636,1
12358,5088,2024-05-13,Paid,4,250,0
12359,7462,2023-02-23,Social,4,279,0
12360,3577,2024-10-24,Social,9,450,0
12361,7735,2024-09-06,Paid,3,459,0
12362,6478,2024-05-20,Email,7,5,0
12363,5878,2024-08-05,Organic,6,211,0
12364,2635,2024-02-15,Social,9,8,0
12365,695,2024-02-02,Social,2,73,0
12366,3781,2023-12-01,Paid,5,367,0
12367,3373,2023-11-05,Organic,11,159,0
12368,10567,2023-08-17,Email,4,674,0
12369,2845,2023-05-02,Paid,1,562,1
12370,9917,2024-03-06,Email,6,81,1
12371,10764,2023-11-03,Email,5,34,0
