order_id,customer_id,order_date,order_status,discount_amount,shipping_fee
2113,5692,2023-05-09,Completed,504.37,101.48
2114,10700,2024-06-20,Returned,138.1,92.09
2115,11593,2023-08-01,Cancelled,-80.34,139.14
2116,6496,2023-03-24,Completed,195.84,109.43
2117,3759,2023-04-13,Completed,235.21,16.1
2118,436,2023-08-20,Completed,-142.29,45.4
2119,5632,2024-08-16,Completed,17.18,161.79
2120,8776,2023-05-06,Completed,348.48,152.96
2121,589,2024-10-17,Completed,317.14,123.94
2122,9161,2024-09-04,Completed,456.0,63.18
2123,11284,2024-06-04,Returned,515.61,153.86
2124,9617,2023-05-21,Completed,142.14,43.86
2125,10920,2024-10-10,Completed,374.32,101.61
2126,823,2023-01-15,Completed,258.91,184.8
2127,3287,2023-05-27,Completed,363.16,8.19
2128,8631,2023-05-06,Completed,-105.7,83.09
2129,4290,2024-09-10,Completed,130.11,149.41
2130,4546,2024-02-07,Completed,-31.73,21.9
2131,8256,2023-12-16,Completed,310.45,73.0
2132,6623,2023-06-19,Completed,538.06,31.49
2133,8874,2024-08-27,Completed,516.91,94.41
2134,5352,2023-05-26,Completed,340.59,39.75
2135,10197,2024-10-31,Completed,226.81,190.95
2136,2043,2024-10-16,Returned,-142.41,122.66
2137,5155,2023-04-11,Completed,193.17,64.14
2138,3402,2023-11-01,Completed,331.92,46.97
2139,7208,2024-10-19,Completed,683.47,196.13
2140,189,2023-08-03,Completed,354.26,55.68
2141,8235,2024-05-08,Completed,-36.39,138.19
2142,10731,2024-07-12,Completed,678.83,17.99
2143,1975,2023-04-05,Completed,-84.48,107.56
2144,10235,2024-02-21,Completed,306.88,184.56
2145,3126,2024-07-13,Returned,15.04,79.85
2146,6429,2023-07-30,Completed,246.08,5.44
2147,6097,2024-08-07,Completed,-131.39,68.26
2148,466,2023-04-30,Completed,-25.62,163.86
2149,4220,2023-10-27,Completed,-18.25,130.92
2150,3684,2024-05-31,Completed,-41.06,89.92
2151,4699,2024-05-29,Completed,656.73,26.5
2152,6332,2024-03-29,Completed,-147.07,43.8
2153,11779,2024-02-11,Completed,480.11,18.18
2154,10737,2023-12-11,Completed,-133.49,28.5
2155,7695,2023-01-13,Returned,555.59,192.43
2156,5969,2024-01-24,Completed,-32.7,84.76
2157,7222,2024-05-29,Completed,209.88,111.11
2158,4168,2024-05-11,Completed,699.66,35.26
2159,8041,2024-01-03,Completed,294.31,131.06
2160,10745,2023-05-18,Completed,-101.22,191.74
2161,4765,2023-01-19,Completed,285.03,113.34
2162,6439,2023-09-19,Completed,322.95,179.88
2163,3869,2024-02-21,Completed,429.71,137.74
2164,3024,2023-11-18,Completed,531.17,162.64
2165,5177,2023-11-25,Completed,89.8,79.33
2166,8391,2023-12-19,Completed,22.05,115.74
2167,3120,2024-04-13,Completed,528.17,76.16
2168,10106,2024-01-31,Returned,518.53,186.91
2169,10155,2023-09-10,Completed,443.25,105.19
2170,7429,2023-07-26,Completed,353.95,24.71
2171,7288,2024-10-31,Completed,462.59,108.25
2172,8236,2024-11-04,Completed,169.62,153.37
2173,3490,2024-09-28,Completed,670.19,195.27
2174,10521,2023-04-29,Completed,645.98,151.53
2175,7947,2023-04-13,Completed,418.84,104.15
2176,1255,2024-10-19,Completed,310.73,58.12
2177,8179,2024-08-06,Completed,-63.92,68.59
2178,9008,2023-02-05,Completed,343.79,124.42
2179,9145,2023-02-27,Completed,615.62,15.41
2180,4954,2024-04-04,Cancelled,323.25,122.17
2181,8143,2024-01-11,Completed,603.47,108.28
2182,11268,2024-10-23,Completed,14.66,179.4
2183,2405,2023-06-30,Completed,153.36,102.84
2184,5850,2023-01-19,Completed,260.0,109.18
2185,613,2023-11-02,Completed,615.2,84.34
2186,8175,2024-06-17,Completed,472.22,33.49
2187,7154,2023-11-25,Completed,683.19,5.92
2188,4117,2023-05-28,Completed,367.43,62.13
2189,1656,2024-06-03,Completed,688.08,69.77
2190,10800,2024-05-09,Completed,234.76,166.6
2191,4446,2023-03-09,Completed,641.5,20.06
2192,6811,2023-01-25,Completed,694.2,111.47
2193,11648,2023-06-07,Completed,305.39,81.56
2194,4297,2023-07-28,Completed,590.29,113.13
2195,2128,2023-12-01,Returned,343.41,49.2
2196,7965,2023-02-20,Returned,79.88,21.71
2197,375,2023-08-19,Completed,686.72,88.44
2198,9721,2023-11-15,Completed,183.24,40.28
2199,7123,2024-06-28,Completed,509.05,64.26
2200,3674,2024-07-21,Returned,-105.25,32.33
2201,3949,2024-08-28,Returned,350.18,125.24
2202,8527,2023-02-27,Completed,298.39,184.42
2203,3356,2024-11-17,Completed,548.82,108.78
2204,11819,2023-04-21,Completed,528.13,12.68
2205,9944,2024-10-22,Completed,185.54,53.69
2206,9525,2023-03-21,Completed,623.44,7.43
2207,4481,2023-03-07,Completed,562.59,31.21
2208,10320,2023-04-22,Cancelled,-63.65,170.77
2209,2926,2024-05-01,Completed,-95.0,8.98
2210,8464,2024-01-16,Returned,147.63,8.96
2211,9377,2023-06-15,Completed,366.32,180.21
2212,1783,2024-02-26,Returned,647.1,84.68
2213,1156,2024-04-14,Completed,175.74,158.61
2214,5544,2023-05-13,Completed,493.27,126.14
2215,5510,2023-03-07,Completed,-74.12,118.94
2216,9570,2024-03-19,Completed,-113.96,24.13
2217,352,2024-11-23,Returned,94.53,165.26
2218,1282,2023-04-21,Completed,-129.4,137.88
2219,7457,2024-02-29,Completed,398.13,140.73
2220,10778,2024-04-22,Completed,176.24,112.44
2221,8210,2024-06-23,Completed,37.34,173.94
2222,8303,2023-11-17,Completed,-105.33,131.28
2223,3470,2024-01-10,Completed,329.04,170.99
2224,8675,2023-01-20,Returned,-24.95,55.15
2225,2105,2024-11-05,Completed,206.58,39.69
2226,8698,2023-03-15,Returned,-55.03,60.78
2227,7419,2024-10-14,Completed,77.6,70.43
2228,3311,2024-11-26,Completed,553.99,187.73
2229,3510,2023-01-19,Cancelled,291.59,55.64
2230,5336,2024-08-28,Completed,697.27,22.0
2231,10478,2023-05-25,Completed,152.04,139.81
2232,9313,2023-09-19,Completed,417.73,131.41
2233,8436,2023-11-11,Completed,1.72,49.54
2234,4293,2024-11-04,Completed,550.12,58.78
2235,11366,2024-10-01,Cancelled,-114.84,93.89
2236,11581,2023-03-31,Completed,99.33,183.82
2237,10071,2023-11-09,Returned,470.03,1.94
2238,10938,2023-07-28,Completed,438.47,165.48
2239,5279,2023-09-30,Completed,693.92,153.11
2240,7704,2023-09-25,Completed,199.65,29.01
2241,4049,2024-11-14,Completed,689.76,20.55
2242,2452,2023-06-19,Completed,461.31,125.65
2243,1539,2023-10-08,Completed,6.39,39.62
2244,2066,2023-10-08,Returned,628.26,15.48
2245,11684,2024-01-09,Completed,344.15,42.04
2246,5237,2024-08-11,Returned,422.8,63.33
2247,5719,2024-05-07,Completed,633.73,109.7
2248,6110,2024-09-04,Completed,382.71,105.95
2249,4787,2023-10-09,Returned,21.3,103.94
2250,3627,2024-06-17,Completed,581.51,52.54
2251,3396,2023-01-02,Returned,139.4,49.94
2252,5997,2023-01-12,Completed,-129.94,111.49
2253,9803,2024-09-09,Returned,300.3,183.83
2254,9770,2024-10-18,Completed,14.71,149.86
2255,1250,2023-03-01,Completed,376.21,9.85
2256,7617,2024-08-22,Completed,614.74,59.76
2257,3302,2023-08-12,Completed,554.3,5.04
2258,9455,2023-03-02,Completed,177.1,32.58
2259,7720,2023-02-08,Completed,-53.97,174.84
2260,11411,2023-08-05,Completed,122.46,101.97
2261,11690,2024-09-23,Completed,162.1,169.78
2262,5133,2023-02-10,Cancelled,576.02,89.07
2263,715,2023-01-10,Completed,272.99,155.82
2264,4961,2023-05-22,Completed,381.1,129.67
2265,5809,2024-01-06,Completed,-44.35,66.65
2266,4019,2024-08-28,Cancelled,213.42,113.35
2267,6798,2024-09-26,Completed,70.22,177.81
2268,10978,2024-09-24,Completed,305.36,171.91
2269,11250,2023-08-03,Completed,434.71,100.63
2270,4110,2024-01-23,Completed,-8.93,105.4
2271,5062,2023-09-01,Completed,240.33,6.0
2272,4902,2024-02-07,Completed,506.87,57.39
2273,6768,2024-08-17,Completed,225.16,94.53
2274,10928,2023-06-24,Completed,648.45,106.93
2275,702,2024-07-01,Completed,87.6,45.86
2276,304,2024-10-27,Completed,550.01,196.28
2277,508,2024-08-29,Completed,54.14,173.44
2278,6448,2023-01-07,Completed,188.68,57.21
2279,11395,2024-06-27,Completed,188.72,197.55
2280,8335,2023-02-20,Completed,36.79,181.99
2281,5197,2023-06-06,Completed,-60.25,82.29
2282,10198,2023-07-21,Returned,691.56,111.63
2283,10066,2023-05-16,Completed,30.38,161.19
2284,10666,2023-05-19,Completed,2.89,99.97
2285,5499,2023-01-06,Completed,461.0,184.28
2286,11287,2023-02-24,Completed,647.87,30.46
2287,6970,2024-04-14,Completed,31.55,41.29
2288,7483,2024-01-19,Returned,430.6,49.97
2289,8464,2023-01-12,Completed,5.54,47.91
2290,8644,2024-08-16,Completed,596.84,111.93
2291,2699,2023-01-05,Cancelled,424.0,24.58
2292,9953,2024-04-10,Completed,443.78,68.88
2293,5176,2023-03-12,Completed,593.63,47.92
2294,4428,2023-08-11,Completed,640.51,110.0
2295,10877,2024-08-17,Completed,272.31,15.21
2296,10943,2023-03-20,Completed,-90.87,172.52
2297,4414,2023-10-01,Completed,592.46,29.35
2298,3085,2023-12-13,Completed,140.56,76.58
2299,6706,2024-07-17,Returned,436.73,133.01
2300,8029,2023-06-27,Completed,-111.94,99.55
2301,11611,2024-01-17,Completed,127.58,4.04
2302,9225,2023-03-11,Returned,80.19,190.42
2303,7567,2023-03-20,Completed,440.34,134.75
2304,7759,2024-03-27,Completed,410.06,34.18
2305,6081,2024-10-03,Completed,284.68,77.9
2306,108,2024-11-13,Completed,672.83,172.95
2307,11606,2023-02-03,Completed,277.05,32.58
2308,1959,2023-07-08,Completed,549.89,177.52
2309,3609,2023-04-27,Completed,360.63,117.45
2310,7111,2023-03-20,Completed,346.5,56.83
2311,5107,2024-09-19,Completed,606.36,195.98
2312,1540,2023-05-25,Completed,386.01,70.13
2313,6165,2024-04-24,Completed,535.12,23.01
2314,3688,2024-11-20,Completed,-100.42,179.41
2315,8805,2024-05-16,Completed,260.05,125.56
2316,11547,2023-07-14,Completed,530.87,162.74
2317,1452,2023-07-11,Completed,354.01,149.93
2318,357,2024-07-20,Completed,167.14,60.21
2319,3691,2023-06-04,Completed,302.42,15.8
2320,2448,2023-10-22,Completed,453.35,169.56
2321,10753,2024-05-08,Completed,47.61,13.2
2322,11999,2024-01-18,Completed,506.57,137.45
2323,2500,2023-01-03,Completed,197.09,164.11
2324,6400,2023-10-07,Completed,302.11,115.66
2325,433,2024-08-08,Completed,-127.96,131.77
2326,9281,2024-09-27,Returned,661.61,176.14
2327,7374,2024-06-17,Completed,-88.74,112.63
2328,5447,2023-08-14,Completed,77.42,15.79
2329,4292,2024-01-03,Completed,-2.69,111.05
2330,4872,2024-01-09,Completed,628.93,12.83
2331,10404,2024-04-21,Completed,298.16,145.21
2332,6997,2023-06-18,Completed,601.63,195.56
2333,3840,2023-02-12,Completed,-77.52,52.5
2334,11247,2023-07-10,Completed,635.14,30.53
2335,2073,2024-09-05,Completed,13.06,120.22
2336,3717,2024-07-31,Completed,77.27,35.99
2337,100,2023-10-03,Completed,-102.18,150.37
2338,5368,2024-03-05,Completed,314.57,163.36
2339,9908,2023-06-25,Completed,78.71,88.86
2340,4858,2023-12-25,Completed,134.57,62.57
2341,8976,2024-09-29,Cancelled,-104.55,91.43
2342,1810,2023-08-04,Returned,4.8,185.81
2343,10826,2023-02-02,Completed,677.77,132.36
2344,11890,2024-07-11,Completed,390.43,9.93
2345,1178,2024-04-25,Returned,-106.53,109.02
2346,9544,2024-10-16,Completed,-69.16,14.38
2347,272,2023-06-27,Returned,457.68,37.93
2348,7060,2024-07-13,Completed,363.91,66.0
2349,10227,2023-04-25,Cancelled,-113.62,147.88
2350,1358,2023-10-01,Completed,509.33,57.71
2351,11216,2024-04-30,Completed,63.99,97.92
2352,11898,2023-02-17,Completed,390.33,57.32
2353,8686,2024-05-21,Completed,-34.63,133.1
2354,2891,2024-02-05,Completed,66.45,149.26
2355,11421,2024-01-06,Returned,-113.44,175.96
2356,4646,2023-03-29,Completed,-1.33,141.59
2357,4371,2023-09-07,Completed,673.9,163.8
2358,8106,2024-11-02,Completed,613.47,148.85
2359,5848,2023-07-24,Cancelled,186.96,148.81
2360,10506,2023-10-01,Completed,-112.1,161.95
2361,2848,2023-09-22,Completed,-121.05,196.7
2362,6792,2024-05-15,Completed,385.93,33.01
2363,7102,2024-01-04,Completed,-57.51,5.06
2364,11189,2023-07-27,Returned,-40.93,0.13
2365,4904,2023-06-16,Completed,63.35,192.89
2366,10977,2023-07-10,Completed,246.48,46.87
2367,4239,2023-12-04,Completed,416.19,140.73
2368,11534,2024-07-14,Completed,635.65,87.47
2369,2544,2023-02-07,Completed,-56.28,8.15
2370,606,2023-07-08,Completed,55.29,148.21
2371,11246,2023-05-15,Completed,-95.53,162.35
2372,72,2024-09-06,Completed,35.53,169.79
2373,6144,2024-09-30,Completed,507.47,83.27
2374,3388,2023-04-12,Completed,357.61,145.58
2375,7256,2024-02-03,Completed,-145.69,116.27
2376,5766,2023-08-20,Completed,611.55,20.28
2377,7644,2023-02-15,Completed,285.74,168.83
2378,11495,2024-07-21,Completed,382.92,176.99
2379,9869,2023-01-19,Completed,655.8,30.91
2380,1743,2024-09-08,Completed,662.47,14.07
2381,919,2023-08-01,Completed,688.16,75.26
2382,9482,2024-10-09,Completed,256.57,161.58
2383,8683,2024-02-10,Completed,212.36,97.19
2384,4902,2024-04-05,Completed,620.08,34.5
2385,4285,2024-02-10,Completed,249.98,138.09
2386,4657,2024-02-13,Completed,128.14,105.5
2387,4348,2024-06-21,Completed,668.54,158.31
2388,525,2024-02-04,Completed,-14.1,66.99
2389,50,2023-04-04,Completed,96.91,161.93
2390,8464,2023-12-09,Completed,434.8,53.84
2391,7748,2024-05-29,Returned,618.58,137.95
2392,3836,2024-05-17,Completed,467.99,114.04
2393,3206,2024-07-31,Completed,622.75,72.5
2394,3517,2023-07-16,Completed,258.82,14.97
2395,6137,2023-03-13,Completed,220.55,36.69
2396,6003,2024-08-05,Completed,641.63,134.46
2397,7947,2023-02-04,Completed,-78.9,126.52
2398,11369,2024-09-11,Completed,303.48,199.48
2399,7829,2023-02-16,Completed,371.09,23.65
2400,2153,2023-10-26,Completed,360.66,198.11
2401,11677,2023-01-18,Completed,-136.35,66.27
2402,11035,2023-05-27,Completed,603.54,126.46
2403,442,2024-08-28,Completed,-92.54,58.98
2404,7193,2023-08-09,Completed,118.98,180.6
2405,1716,2023-03-13,Completed,-118.96,108.21
2406,5080,2024-06-09,Completed,643.85,138.2
2407,4554,2023-03-17,Completed,-141.91,6.97
2408,114,2023-05-11,Completed,339.51,184.04
2409,6123,2024-03-23,Completed,511.48,116.42
2410,1488,2023-02-07,Completed,49.81,131.33
2411,149,2023-12-19,Completed,468.19,46.89
2412,8145,2024-10-19,Returned,-44.2,184.83
2413,2120,2023-03-09,Completed,-67.79,40.39
2414,9830,2024-03-06,Completed,192.33,10.89
2415,7394,2023-09-15,Completed,-4.04,72.49
2416,6928,2024-05-23,Completed,-2.42,108.95
2417,3784,2023-03-05,Completed,448.57,6.84
2418,4410,2024-06-15,Completed,435.24,8.31
2419,11178,2024-08-19,Completed,74.9,124.32
2420,10343,2023-09-01,Completed,209.97,175.13
2421,5867,2023-11-04,Completed,110.41,114.85
2422,5244,2023-02-24,Completed,250.55,193.63
2423,6232,2023-07-01,Completed,203.39,149.32
2424,11230,2024-04-25,Completed,208.18,50.63
2425,3590,2023-03-08,Completed,481.8,167.4
2426,2936,2023-03-29,Completed,110.6,102.9
2427,100,2024-01-29,Completed,-64.17,102.86
2428,810,2024-08-31,Completed,691.31,180.79
2429,8710,2023-06-11,Completed,590.18,198.98
2430,10032,2023-09-15,Completed,-139.42,6.28
2431,4674,2024-06-08,Completed,455.63,141.97
2432,6452,2023-08-09,Returned,226.24,87.93
2433,10086,2024-01-01,Returned,458.89,85.88
2434,3190,2023-04-26,Completed,132.62,14.68
2435,11094,2024-05-24,Completed,206.27,157.97
2436,1788,2024-04-14,Returned,254.64,133.07
2437,11876,2024-07-07,Completed,248.21,1.27
2438,1566,2024-10-27,Completed,120.2,195.1
2439,6444,2024-10-03,Completed,279.85,99.62
2440,5616,2023-01-02,Completed,568.79,140.22
2441,1990,2023-01-27,Completed,-62.29,89.27
2442,6131,2023-05-08,Completed,382.53,184.02
2443,11084,2023-12-20,Completed,542.44,175.34
2444,7664,2024-01-12,Completed,425.1,5.24
2445,3902,2023-08-19,Completed,465.28,168.11
2446,11298,2023-01-04,Completed,174.99,144.69
2447,5733,2023-11-03,Completed,359.09,4.39
2448,2145,2023-10-12,Completed,178.82,55.83
2449,2159,2024-05-18,Completed,-51.68,56.57
2450,8245,2024-10-28,Cancelled,474.59,53.41
2451,6170,2023-09-19,Completed,193.61,192.73
2452,10698,2024-06-06,Completed,92.05,153.99
2453,10641,2023-03-24,Completed,338.2,68.66
2454,7771,2024-02-17,Completed,110.41,96.64
2455,11609,2024-01-16,Completed,-101.48,127.5
2456,11314,2023-11-13,Completed,-136.74,144.84
2457,2507,2024-06-25,Completed,-98.49,19.1
2458,7743,2023-10-16,Completed,579.74,123.76
2459,7939,2024-01-23,Completed,-108.03,133.8
2460,5452,2023-07-30,Completed,427.7,160.83
2461,3795,2024-07-14,Completed,429.92,42.38
2462,6976,2023-04-21,Completed,359.6,162.15
2463,11342,2024-06-18,Completed,-121.59,28.56
2464,8918,2024-06-19,Completed,59.41,156.42
2465,9783,2023-08-07,Completed,-73.04,14.94
2466,3012,2024-09-16,Completed,494.31,3.19
2467,3767,2024-11-09,Completed,208.73,47.84
2468,5872,2023-08-17,Completed,414.79,12.3
2469,4012,2023-01-10,Completed,529.08,104.03
2470,2527,2024-03-31,Completed,579.13,7.95
2471,11683,2023-01-04,Returned,530.38,85.85
2472,9790,2023-10-29,Completed,30.41,55.48
2473,7076,2024-07-13,Completed,221.82,27.11
2474,1331,2023-01-17,Completed,-69.09,22.89
2475,7494,2024-06-06,Completed,179.2,29.53
2476,5186,2024-10-18,Returned,612.06,167.57
2477,7756,2024-06-25,Completed,472.72,3.95
2478,1249,2024-09-16,Completed,211.52,118.38
2479,5347,2024-05-02,Completed,277.82,153.57
2480,3884,2023-08-08,Completed,458.45,0.29
2481,3928,2024-08-03,Completed,605.12,17.69
2482,6771,2023-01-07,Completed,-93.61,64.28
2483,6107,2024-07-19,Completed,682.23,110.01
2484,7790,2023-12-22,Cancelled,173.52,189.88
2485,5279,2024-01-17,Completed,457.7,172.61
2486,9978,2024-03-01,Completed,379.66,62.44
2487,1788,2024-01-03,Completed,151.17,133.09
2488,3335,2024-06-05,Completed,133.55,102.25
2489,233,2024-11-07,Completed,421.67,21.22
2490,215,2024-07-15,Completed,504.21,22.6
2491,6601,2024-04-24,Completed,21.23,155.69
2492,7311,2024-03-28,Completed,427.79,7.19
2493,7211,2023-06-08,Completed,645.52,41.9
2494,1154,2023-06-19,Completed,552.99,112.11
2495,3092,2023-06-27,Completed,52.63,76.0
2496,3709,2023-08-09,Completed,143.16,74.83
2497,11806,2024-04-02,Completed,234.51,0.47
2498,7892,2023-06-06,Completed,373.98,130.83
2499,9918,2024-09-01,Completed,305.22,19.48
2500,8206,2024-08-03,Cancelled,-25.15,54.85
2501,4288,2024-09-24,Completed,177.53,168.74
2502,441,2023-04-21,Completed,-15.61,14.04
2503,8553,2024-04-10,Completed,559.84,112.35
2504,10950,2024-08-09,Returned,629.69,83.73
2505,1364,2024-03-07,Completed,529.15,45.9
2506,11077,2024-08-22,Completed,-21.54,151.56
2507,8936,2023-06-14,Completed,18.27,135.24
2508,11989,2023-03-09,Completed,-113.17,108.69
2509,8816,2023-11-17,Returned,355.35,93.92
2510,5116,2023-11-21,Completed,291.87,190.28
2511,3598,2024-06-03,Completed,213.75,59.12
2512,6061,2023-02-20,Completed,678.91,99.83
2513,5856,2023-04-01,Completed,304.1,15.36
2514,5058,2023-01-22,Completed,464.23,26.81
2515,2743,2024-04-13,Completed,681.97,161.86
2516,2682,2023-06-18,Completed,124.14,48.86
2517,9231,2023-11-09,Completed,374.47,94.81
2518,5950,2024-03-26,Completed,-68.94,184.6
2519,9367,2024-02-20,Completed,66.06,97.51
2520,2345,2024-09-19,Completed,402.94,139.72
2521,483,2024-08-06,Completed,630.44,108.53
2522,4775,2024-02-22,Completed,376.46,105.82
2523,265,2024-04-06,Completed,79.83,11.72
2524,3386,2023-09-26,Completed,495.06,139.81
2525,10392,2023-06-04,Completed,260.05,93.47
2526,9399,2023-10-19,Completed,603.92,19.97
2527,1590,2024-03-13,Completed,353.45,53.68
2528,8916,2023-07-01,Completed,-52.22,189.95
2529,1175,2023-02-21,Completed,304.37,184.93
2530,4741,2023-10-17,Returned,548.79,194.15
2531,9364,2024-11-29,Completed,101.98,196.7
2532,5662,2023-01-02,Returned,275.58,34.33
2533,1442,2023-08-29,Cancelled,158.09,62.91
2534,4097,2024-08-02,Completed,156.29,199.17
2535,4297,2023-03-25,Completed,168.77,27.0
2536,5926,2024-08-09,Completed,-128.62,153.67
2537,5642,2024-08-20,Cancelled,491.73,12.46
2538,424,2024-07-31,Completed,446.33,165.14
2539,8728,2024-04-12,Completed,-70.93,151.97
2540,771,2023-07-14,Cancelled,368.32,2.02
2541,11761,2023-10-22,Completed,132.56,14.28
2542,3716,2023-12-01,Completed,-70.94,15.34
2543,8997,2024-08-24,Completed,-127.98,134.22
2544,9753,2024-02-25,Completed,-32.29,75.58
2545,10157,2024-07-31,Completed,312.21,164.79
2546,8937,2023-12-28,Completed,178.55,139.56
2547,4768,2023-12-20,Completed,691.15,24.18
2548,4854,2024-08-10,Completed,88.84,186.45
2549,6760,2024-07-31,Completed,565.88,44.32
2550,7459,2024-10-10,Completed,667.8,169.91
2551,7965,2023-05-12,Completed,-146.72,57.94
2552,6117,2024-10-04,Cancelled,411.56,66.14
2553,79,2023-06-25,Completed,253.49,21.95
2554,7582,2023-07-25,Completed,188.03,149.92
2555,7176,2023-06-10,Completed,142.96,124.64
2556,2257,2024-06-03,Completed,444.99,4.65
2557,1574,2023-04-14,Completed,-69.56,128.58
2558,11811,2023-03-05,Completed,39.5,143.36
2559,10346,2024-07-18,Completed,482.04,40.14
2560,2389,2023-08-11,Completed,567.12,53.76
2561,3799,2023-04-08,Completed,160.35,166.42
2562,6314,2024-04-16,Completed,377.38,161.02
2563,10,2023-10-03,Completed,226.21,50.62
2564,3484,2024-07-19,Completed,-118.86,131.25
2565,161,2023-11-28,Cancelled,26.77,192.28
2566,10486,2023-12-29,Completed,401.38,141.64
2567,10786,2023-04-26,Completed,37.44,6.45
2568,11553,2024-05-11,Completed,526.95,94.8
2569,8415,2024-02-08,Returned,453.8,12.1
2570,9749,2023-12-08,Returned,-100.68,35.46
2571,5451,2024-08-23,Completed,666.01,183.5
2572,4226,2024-04-13,Completed,648.92,194.43
2573,10508,2024-03-30,Completed,-93.22,35.08
2574,3085,2024-01-24,Completed,343.17,66.41
2575,10039,2023-12-26,Completed,-43.56,170.45
2576,8912,2024-07-29,Completed,578.82,55.76
2577,2356,2024-11-15,Completed,513.3,94.83
